snapshot_date,loan_id,asset_class,product_type,credit_union_product_type,credit_class,loan_purpose,loan_type,doc_type,auto_manual_apprvl,orig_bal,curr_bal,orig_jun_bal,curr_jun_bal,orig_sen_bal,curr_sen_bal,curr_cred_limit,curr_unfund_bal,orig_fico,curr_fico,curr_fico_date,dti_back_orig,dti_front_orig,borrower_state_code,borrower_occup,orig_date,first_pay_date,maturity_date,orig_loan_term,wala,wam,next_due_date,paid_thru_date,int_paid_thru_date,balloon_flag,balloon_term,int_rate_type,orig_int_rate,curr_int_rate,act_pni_paid,io_flag,io_term,ppay_pnlty_flag,ppay_pnlty_term,occ_type,prop_type,prop_state,prop_city,prop_county,prop_zip_code,prop_msa,lien_type,second_lien_flag,lien_related_id,orig_appr_type,orig_appr_value,orig_appr_date,refresh_appr_value,refresh_appr_type,refresh_appr_date,curr_bpo_value,bpo_date,curr_avm_value,curr_avm_date,sales_price,orig_ltv_first,orig_ltv_sec,cltv_orig,curr_ltv,curr_cltv,curr_ltv_sec,curr_dq_bkt,curr_loan_status,dpd,bkrpt_flag**,bkrpt_chapter,fcl_flag,reo_flag,dq_hist_12,charge_off_flag,charge_off_amt,recovery_amt,ffeic_writedown,nbr_of_times_30_days_delinquent_life_of_loan,nbr_of_times_60_days_delinquent_life_of_loan,nbr_of_times_90_days_delinquent_life_of_loan,nbr_of_times_120_days_delinquent_life_of_loan,nbr_of_times_180_days_delinquent_life_of_loan,tdr_flag,bankruptcy_file_date,fore_start_date,fore_sale_date,date_reo,mod_flag,tdr_hist_flag,tdr_impairment_amt,mod_type,mod_date,nbr_times_mod,latest_mod_date,mod_rate,mod_mat_date,mod_forgive_bal,mod_forborne_bal,mod_pni,mod_orig_loan_id,dq_bkt_mod,refresh_ltv_mod,rate_pre_mod,mod_bal,pmt_pre_mod,pmt_post_mod,int_rate_index,first_reset_freq,subseq_reset_freq,int_gross_margin,rate_life_cap,rate_life_floor,rate_first_cap,rate_subseq_cap,rate_first_floor,rate_subseq_floor,first_rate_adj_date,next_rate_adj_date,mtr_rate_adj,neg_am_flag,neg_am_cap,option_arm_flag,recast_term,net_margin,arm_initial_rate,first_pmt_adj_date,nxt_pmt_adj_date,back_days,orig_mi_coverage,mi_company,orig_cred_limit,credit_closed_flag,credit_frozen_flag,credit_limit_change_action,draw_period,repay_period,he_type,curr_ut_ratio,date_line_changed,date_line_closed,mtr_pmt_adj,business_account_flag,exit_type,conform_curr_dq_bkt,conform_curr_loan_status,conform_dq_bkt_mod,conform_doc_type,conform_int_rate_index,conform_int_rate_type,conform_loan_purpose,conform_loan_type,conform_mod_type,conform_occ_type,conform_product_type,conform_property_type
20220630,2109035765,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,970000,865786.14000,,,,,,,762,,20220630,,,IL,,20211202,,20520101,360,7,355,,20220601,20220601,N,,FIXED,3.25,3.25,422.15,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,IL,NORTHBROOK,,60062,"CHICAGO-NAPERVILLE-JOLIET, IL-IN-WI MSA",1,N,,,1660000,,0,,,,,,,,58.00,,58.43,58.00,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.25,3.25,3.25,3.25,3.25,3.25,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2109073361,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,2000000,1781741.95200,,,,,,,782,,20220630,,,WA,,20211123,,20511201,360,7,354,,20220601,20220601,N,,FIXED,3.13,3.13,856.75,,,N,,OriginalOwnerOccupied,Other,WA,SAMMAMISH,,98074,"SEATTLE-TACOMA-BELLEVUE, WA MSA",1,N,,,2760000,,0,,,,,,,,71.70,,72.46,71.70,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.13,3.13,3.13,3.13,3.13,3.13,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,10
20220630,2109073439,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,862400,766714.32900,,,,,,,781,,20220630,,,CO,,20211113,,20511201,360,7,354,,20220702,20220702,N,,FIXED,3.13,3.13,369.43,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,CO,GOLDEN,,80401,"DENVER-AURORA, CO MSA",1,N,,,1078000,,0,,,,,,,,79.00,,80.00,79.00,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.13,3.13,3.13,3.13,3.13,3.13,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2109074027,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrCashOut,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,602000,536216.07600,,,,,,,787,,20220630,,,NC,,20211206,,20520101,360,6,355,,20220702,20220702,N,,FIXED,3.13,3.13,257.88,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,NC,CHARLOTTE,,28270,"CHARLOTTE-GASTONIA-CONCORD, NC-SC MSA",1,N,,,880000,,0,,,,,,,,67.70,,68.41,67.70,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.13,3.13,3.13,3.13,3.13,3.13,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2110113728,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,Purchase,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,816000,727107.86700,,,,,,,723,,20220630,,,FL,,20211112,,20511201,360,7,354,,20220601,20220601,N,,FIXED,3.25,3.25,355.13,,,N,,OriginalOwnerOccupied,Condominium,FL,TAMPA,,33611,"TAMPA-ST. PETERSBURG-CLEARWATER, FL",1,N,,,1020000,,0,,,,,,,,79.20,,80.00,79.20,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.25,3.25,3.25,3.25,3.25,3.25,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,1,1,,1,1,3
20220630,2110115881,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,Purchase,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,860000,766314.67500,,,,,,,812,,20220630,,,MD,,20211112,,20511201,360,7,354,,20220601,20220601,N,,FIXED,3.25,3.25,374.28,,,N,,OriginalOwnerOccupied,Other,MD,BOYDS,,20841,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV MSA",1,N,,,1075000,,0,,,,,,,,79.20,,80.00,79.20,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.25,3.25,3.25,3.25,3.25,3.25,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,1,1,,1,1,10
20220630,2111208658,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,1120000,999670.60800,,,,,,,724,,20220630,,,CA,,20211216,,20520101,360,6,355,,20220601,20220601,N,,FIXED,3.25,3.25,487.43,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,CA,RANCHO PALOS VERDES,,90275,"LOS ANGELES-LONG BEACH-SANTA ANA, CA MSA",1,N,,,1695000,,0,,,,,,,,65.50,,66.08,65.50,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.25,3.25,3.25,3.25,3.25,3.25,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2110128991,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrCashOut,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,711500,634944.29400,,,,,,,704,,20220630,46.59,,FL,,20211210,,20520101,360,6,355,,20220601,20220601,N,,FIXED,3.13,3.13,304.79,,,N,,OriginalOwnerOccupied,Other,FL,DAVIE,,33331,"MIAMI-FORT LAUDERDALE-POMPANO BEACH, FL MSA",1,N,,,1425000,,0,,,,,,,,49.50,,49.93,49.50,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.13,3.13,3.13,3.13,3.13,3.13,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,10
20220630,2110118707,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrCashOut,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,588000,522408.29400,,,,,,,800,,20220630,,,SC,,20211130,,20520101,360,7,355,,20220702,20220702,N,,FIXED,3.25,3.25,255.9,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,SC,NORTH MYRTLE BEACH,,29582,"MYRTLE BEACH-CONWAY-NORTH MYRTLE BEACH, SC MSA",1,N,,,950000,,0,,,,,,,,61.10,,61.90,61.10,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.25,3.25,3.25,3.25,3.25,3.25,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2109074674,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrCashOut,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,988300,874213.47900,,,,,,,790,,20220630,14.25,,NV,,20211218,,20520101,360,6,355,,20220601,20220601,N,,FIXED,2.75,2.75,403.47,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,NV,HENDERSON,,89002,"LAS VEGAS-PARADISE, NV MSA",1,N,,,1750000,,0,,,,,,,,55.50,,56.47,55.50,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,2.75,2.75,2.75,2.75,2.75,2.75,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2104522765,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,Purchase,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,735000,648532.62000,,,,,,,780,,20220630,,,OH,,20210527,,20510601,360,13,348,,20220601,20220601,N,,FIXED,3.38,3.38,324.94,,,N,,NonOwnerOccupied,SingleFamilyDetached,AZ,SEDONA,,86336,"FLAGSTAFF, AZ MSA",1,N,,,1000000,,0,,,,,,,,72.10,,73.50,72.10,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.38,3.38,3.38,3.38,3.38,3.38,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,1,1,,3,1,1
20220630,2104523078,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,Purchase,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,3000000,2644795.17000,,,,,,,785,,20220630,,,WA,,20210526,,20510601,360,13,348,,20220601,20220601,N,,FIXED,3.13,3.13,1285.13,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,WA,SEATTLE,,98105,"SEATTLE-TACOMA-BELLEVUE, WA MSA",1,N,,,4300000,,0,,,,,,,,72.60,,74.07,72.60,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.13,3.13,3.13,3.13,3.13,3.13,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,1,1,,1,1,1
20220630,2111196524,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,Purchase,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,1019250,910064.42100,,,,,,,796,,20220630,32.61,,AZ,,20211215,,20520101,360,6,355,,20220601,20220601,N,,FIXED,3.50,3.50,457.69,,,N,,NonOwnerOccupied,SingleFamilyDetached,FL,FORT LAUDERDALE,,33304,"MIAMI-FORT LAUDERDALE-POMPANO BEACH, FL MSA",1,N,,,1360000,,0,,,,,,,,74.40,,75.00,74.40,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.50,3.50,3.50,3.50,3.50,3.50,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,1,1,,3,1,1
20220630,2107743729,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,1450000,1286926.97400,,,,,,,799,,20220630,48.62,,CA,,20210901,,20511001,360,10,352,,20220601,20220601,N,,FIXED,3.00,3.00,611.33,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,CA,CALABASAS,,91302,"LOS ANGELES-LONG BEACH-SANTA ANA, CA MSA",1,N,,,2175000,,0,,,,,,,,65.70,,66.67,65.70,,,CURRENT,Active,0,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.00,3.00,3.00,3.00,3.00,3.00,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",,1,1,,1,1,1,2,1,,1,1,1
20220630,2104530430,MORTGAGE LOAN,MORTGAGE,30 YR FIXED JUMBO,PRIME,RefinanceOrEquity Takeout,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,1048500,.00000,,,,,,,788,,20220630,,,CA,,20210623,,20510701,360,12,349,,20220102,20220102,N,,FIXED,3.50,3.50,0,,,N,,NonOwnerOccupied,SingleFamilyDetached,ID,BOISE,,83712,"BOISE CITY-NAMPA, ID MSA",1,N,,,1400000,,0,,,,,,,,.00,,74.89,.00,,,D120,PaidLoan,149,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,3.50,3.50,3.50,3.50,3.50,3.50,,,,N,,N,,,.00,,,45,,,,N,,,,,,,,,,"N ",2,5,3,,1,1,1,2,1,,3,1,1
20220630,1407038973,MORTGAGE LOAN,MORTGAGE,15/15 ARM JUMBO,PRIME,RefinanceOrProperty Improvement,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,596000,.00000,,,,,,,757,822,20220701,38.55,17.58,CA,CIVILIAN,20140830,,20441001,360,94,268,,20200302,20200302,N,,ARM,3.63,3.63,0,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,CA,ORANGE,,92867,"LOS ANGELES-LONG BEACH-SANTA ANA, CA MSA",1,N,,,745000,,0,,,,,,,,.00,,,.00,,,D180+,PaidLoan,793,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,89,,1.00,9.63,1.00,,,,,20291101,20291001,88,N,,N,,,3.63,20291101,20291101,45,,,,N,,,,,,,,,,"N ",2,8,3,,1,1,2,2,1,,1,2,1
20220630,1407070818,MORTGAGE LOAN,MORTGAGE,15/15 ARM CONFORM,PRIME,RefinanceOrProperty Improvement,ConventionalResidentialWithoutPrivateMortgageInsur,FULL,MANUAL,360000,.00000,,,,,,,761,767,20191001,40.46,23.81,TN,CIVILIAN,20140815,,20440901,360,94,267,,20190901,20190901,N,,ARM,3.63,3.63,0,,,N,,OriginalOwnerOccupied,SingleFamilyDetached,TN,MEMPHIS,,38120,"MEMPHIS, TN-AR-MS MSA",1,N,,,475000,,0,,,,,,,,.00,,,.00,,,D180+,PaidLoan,976,N,,N,N,,N,,0,,,,,,,N,,,,,N,N,,,,,,,,,,,,,,,,,,,88,,1.00,9.63,1.00,,,,,20291001,20290901,87,N,,N,,,3.63,20291001,20291001,45,,,,N,,,,,,,,,,"N ",2,8,3,,1,1,2,2,1,,1,2,1
