TableName,ColumnName,Ordinal,DataType,NotNull,PrimaryKey,Restricted,PII,TableName,ColumnName,Ordinal,DataType,NotNull,PrimaryKey,Restricted,PII,State
,,0,,False,False,False,False,WG_CRM_CUSTOMER,IS_EMPLOYEE,68161,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,CUSTOMER_AS_YEARS,68162,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,CUSTOMER_AS_MONTHS,68163,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,EMAIL_ADDR,68164,nvarchar(256),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,HASCHECKINGACCT,68165,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,CHECKING_ACT_BAL,68166,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,BU_ACT_BAL,68167,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,SHARE_ACCT_BAL,68168,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,QUALIFILESCORE,68169,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,QUALIFILESCORE_DATE,68170,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,NO_FUN_AUTO_30DAYS,68171,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,NO_ASLQACCT,68172,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,NO_NSFS_LAST6MONTHS,68173,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,TOT_NO_NSFS_LAST6MONTHS,68174,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,NO_NSFS_LAST24MONTHS,68175,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,ALLLOAN_CHOFFPAID,68176,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,AGG_BUS_LOANS,68177,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,AGG_SEC_LOANS,68178,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,AGG_PER_LOANS,68179,int,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,HAS_CHKNG_ACCT,68180,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,NON_MORT_CREDITCHOFF,68181,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,DEPOSITACCT_CHOFF,68182,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,ALLDEPOSIT_ACCT_CHOFFPAID,68183,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,LOAN_CHOFF,68184,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,BANKRUPTCY_FLAG,68185,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,CREDITCARD_CHOFF,68186,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,CREDITCARD_CHOFFPAID,68187,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,PERSON_REC_FOUND,68188,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,LDFM_FLAG,68189,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,LDFM_INACT_DATE,68190,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER,PLATFORM_SOURCE,68191,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,GF_TLR_INSURANCE,PREFIRM_CONSTRUCTION,68192,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,GF_TLR_INSURANCE,REPLACEMENT_VALUE,68193,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,GF_TLR_INSURANCE,NFIP_MAX_COVERAGE,68194,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,GF_TLR_INSURANCE,MINIMUM_COVERAGE,68195,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,CURRENT_CUSTOMERID,68196,nvarchar(50),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACC_TYPE,68197,nvarchar(50),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ROWSERIALNO,68198,int,True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCTNUM,68199,nvarchar(35),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,MINORCODE,68200,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCTBAL,68201,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,BANKRUPTCY,68202,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCT_CHOFF,68203,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCT_CHOFFPAID,68204,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LIMITREMOVED,68205,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_BUCODE,68206,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT,68207,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,HIGH_CREDIT,68208,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,INTEREST_RATE,68209,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,DEBTPAYOFFTHRUDT,68210,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ORIGDBTDT,68211,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT_SUSP,68212,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_DELINQUENCY,68213,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_DAYSDELINQUENT,68214,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LOC,68215,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,SECURED,68216,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,MTHPYMT,68217,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT_MAINTENANCEDT,68218,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL,68219,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL_6MNTHS,68220,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LINEOF_CREDITEXISTS,68221,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PRIMARY_HOLDER,68222,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_TYPE,68223,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_OBLIGATION,68224,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,DEPACCT_PRIMARY_HOLDER,68225,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCOUNT_QUALIFICATIONS,68226,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL,ISONLINE_BANKINGUSER,68227,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,CURRENT_CUSTOMERID,68228,nvarchar(50),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TYPE,68229,nvarchar(8),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TOTALASSETS,68230,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST60DAYS,68231,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST180DAYS,68232,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST60DAYS,68233,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST180DAYS,68234,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDIRECRDEPOSITVLAST30DAYS,68235,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGGREGATEDIREALUELAST60DAYS,68236,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST30DAYS,68237,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST60DAYS,68238,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST180DAYS,68239,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,CUSTOMER_ID,68240,nvarchar(50),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDRESS_TYPE,68241,nvarchar(8),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE1,68242,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE2,68243,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE3,68244,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_CITY,68245,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_STATE,68246,nchar(2),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_ZIP,68247,nvarchar(10),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTY,68248,nvarchar(35),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTRY,68249,nvarchar(35),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTYCODE,68250,nchar(2),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_UNIT,68251,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_PFX,68252,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_ADDRESS,ADDR_SUFFIX,68253,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_PHONE,CUSTOMER_ID,68254,nvarchar(50),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_PHONE,PHONE_TYPE,68255,nvarchar(8),True,True,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_PHONE,PHONE_NBR,68256,nvarchar(10),False,False,False,False,New
,,0,,False,False,False,False,WG_CRM_CUSTOMER_PHONE,PHONE_EXT,68257,nvarchar(4),False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDAPPCRDSCORE,68258,int,False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDALTCRSCORE,68259,int,False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDCOBOCRDSCR,68260,int,False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDHLTV,68261,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDNOOFUNITS,68262,smallint,False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDTOTRATIO,68263,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDCRDTMODCODE,68264,nvarchar(128),False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_APVDCRDMODOTH,68265,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_ADCOCRDTMODCODE,68266,nvarchar(128),False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,HMDA_ADCOCRDMODOTH,68267,nvarchar(100),False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,AUS_CODE_OVRD,68268,int,False,False,False,False,New
,,0,,False,False,False,False,WG_HMDAINFO_EXT,AUS_DECISION_CODE_OVRD,68269,int,False,False,False,False,New
,,0,,False,False,False,False,WG_INCOME_SOURCE,VOE_DT,68270,datetime,False,False,False,False,New
,,0,,False,False,False,False,WG_INCOME_SOURCE,INC_STMT_EMP_ID,68271,nvarchar(35),False,False,False,False,New
,,0,,False,False,False,False,WG_INCOME_SOURCE,INC_DBA_NAME,68272,nvarchar(45),False,False,False,False,New
,,0,,False,False,False,False,WG_INCOME_SOURCE,INC_EIN,68273,nvarchar(9),False,False,False,False,New
,,0,,False,False,False,False,WG_KELLEYBLUEBOOK_RESPONSE,S_GENERIC_BODY_STYLE,68274,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,ADV_ACTN,REVBALHIGH,68275,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,ADV_ACTN,EXCESSOBLIG,68276,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,ADV_ACTN,IDVERIFY,68277,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,ADV_ACTN,NEWOBLIG,68278,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,ADV_ACTN,NOTELIGCUMEMBER,68279,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,GF_TLR_TAXITEMS,UPFRONT_TAX_AMOUNT,68280,"decimal(16,2)",False,False,False,False,New
,,0,,False,False,False,False,BORROWER,LIVE_RENT_FREE_ENUMS,68281,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,DATES,DT_FLOOD_NTB_MAILED,68282,datetime,False,False,False,False,New
,,0,,False,False,False,False,DATES,APPRLEXP_OVR_DT,68283,datetime,False,False,False,False,New
,,0,,False,False,False,False,DATES,CONTRACT_SETTLEMENT_DT,68284,datetime,False,False,False,False,New
,,0,,False,False,False,False,DATES,DOCSRETBYDT,68285,datetime,False,False,False,False,New
,,0,,False,False,False,False,HELOC2,WAIVE_ANNUAL_FEE,68286,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,HELOC2,ANNUAL_FEE_START_DT,68287,datetime,False,False,False,False,New
,,0,,False,False,False,False,DTLTRAN,EXCLOTHCREDPREP,68288,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,INCOME,STATED_INC,68289,"decimal(18,3)",False,False,False,False,New
,,0,,False,False,False,False,FLOOD,COMMNAME,68290,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_DATES3,LOAN_IMPORT_UPDATE_COMP,68291,datetime,False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_CONTACTS2,CID_OTHINS,68292,int,False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_CONTACTS2,CID_OTHAGT,68293,int,False,False,False,False,New
,,0,,False,False,False,False,PREVRES,S_LIVE_RENT_FREE_ENUMS,68294,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,S_BRANCH_TYPE,68295,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,BRANCH_ID,68296,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,BRANCH_BANK_CODE,68297,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,BRANCH_COST_CENTER,68298,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,BOP_VERBIAGE_TXT,68299,nvarchar(2000),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,EFCC_HIGH_RISK_INDICATOR,68300,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_LOAN_DATA,PROMOTION_CODE,68301,nvarchar(20),False,False,False,False,New
,,0,,False,False,False,False,PRODUCT,S_PPY_FILTER,68302,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,PRODUCT,BUILDER_LOCK_ADJ,68303,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,GF_TL_PNP_IPG_DETAIL,S_ASSUMABILITY_FEATURE,68304,nvarchar(8),False,False,False,False,New
,,0,,False,False,False,False,SELLER,SALES_TAX_ID,68305,nvarchar(64),False,False,False,False,New
,,0,,False,False,False,False,SELLER,REGION,68306,nvarchar(25),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_POINT_OF_SALE_INFO,ADJHCLTV,68307,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,GF_TL_POINT_OF_SALE_INFO,PRODNAMEPARAM_EMAIL,68308,nvarchar(50),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_POINT_OF_SALE_INFO,LP2_RISK_CLASS_OVR,68309,nvarchar(20),False,False,False,False,New
,,0,,False,False,False,False,GF_TL_POINT_OF_SALE_INFO,DU_DISPLAY_OVR,68310,nvarchar(20),False,False,False,False,New
,,0,,False,False,False,False,SUBJPRP,ADJLTV,68311,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,SUBJPRP,ADJCLTV,68312,"decimal(16,6)",False,False,False,False,New
,,0,,False,False,False,False,SUBJPRP,LEASE_HOLDER,68313,nvarchar(30),False,False,False,False,New
,,0,,False,False,False,False,SUBJPRP,LEASEHOLD_DATE,68314,datetime,False,False,False,False,New
,,0,,False,False,False,False,SUBJPRP,TX_50F2,68315,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,TILINFO,GOODS_PURCHASED,68316,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,TILINFO,PERSONAL_PROPERTY,68317,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,TILINFO,PRESENT_SHARES,68318,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,TILINFO,OTHER_COLLATERAL,68319,nchar(1),False,False,False,False,New
,,0,,False,False,False,False,TRACKING,SELLER_SERVICING_NUM,68320,nvarchar(20),False,False,False,False,New
,,0,,False,False,False,False,GF_TLB_TU_RES_CRED_SUM,UNSPECIFIEDTRADECOUNT,68321,int,False,False,False,False,New
,,0,,False,False,False,False,UNDCOND1,DECISIONTARGETDATE,68322,datetime,False,False,False,False,New
,,0,,False,False,False,False,UNDCOND1,DISPOSITION_DATETIME,68323,datetime,False,False,False,False,New
